id,type,dc\.identifier,broader,broaderTransitive,definition,inScheme,notation,note,prefLabel,semanticRelation,topConceptOf,seeAlso,narrower,narrowerTransitive,altLabel,hasTopConcept
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mverkennendonderzoek,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.boringvanaf500mverkennendonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geologischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geologischonderzoek,"Boring vanaf een diepte van 500 meter ten opzichte van het maaiveld louter voor verkennend en wetenschappelijk geologisch onderzoek. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D5 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,boringvanaf500mverkennendonderzoek,"Boring vanaf een diepte van 500 meter ten opzichte van het maaiveld louter voor verkennend en wetenschappelijk geologisch onderzoek. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D5 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",Boring vanaf 500 meter louter voor verkennend en wetenschappelijk onderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geologischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,https://data.bodemenondergrond.vlaanderen.be/doc/conceptscheme/erkenningstype|https://navigator.emis.vito.be/detail?woId=70343&woLang=nl&version=(versie%202025-04-17),null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mwinningsvergunningaardwarmte,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.boringvanaf500mwinningsvergunningaardwarmte,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/exploitatiediepegeothermie,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/exploitatiediepegeothermie,"Boring vanaf een diepte van 500 meter ten opzichte van het maaiveld i.h.k.v. een winningsvergunning voor aardwarmte. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D5 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,boringvanaf500mwinningsvergunningaardwarmte,"Boring vanaf een diepte van 500 meter ten opzichte van het maaiveld i.h.k.v. een winningsvergunning voor aardwarmte. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D5 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",Boring vanaf 500 meter i.h.k.v. een winningsvergunning voor aardwarmte,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/exploitatiediepegeothermie,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,https://data.bodemenondergrond.vlaanderen.be/doc/conceptscheme/erkenningstype|https://navigator.emis.vito.be/detail?woId=70343&woLang=nl&version=(versie%202025-04-17),null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mwinningsvergunningkoolwaterstoffen,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.boringvanaf500mwinningsvergunningkoolwaterstoffen,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/exploitatieenergiebronnen,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/exploitatieenergiebronnen,Boring vanaf een diepte van 500 meter ten opzichte van het maaiveld i.h.k.v. een winningsvergunning voor koolwaterstoffen.,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,boringvanaf500mwinningsvergunningkoolwaterstoffen,Boring vanaf een diepte van 500 meter ten opzichte van het maaiveld i.h.k.v. een winningsvergunning voor koolwaterstoffen.,Boring vanaf 500 meter i.h.k.v. een winningsvergunning voor koolwaterstoffen,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/exploitatieenergiebronnen,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,https://data.bodemenondergrond.vlaanderen.be/doc/conceptscheme/erkenningstype|https://navigator.emis.vito.be/detail?woId=70343&woLang=nl&version=(versie%202025-04-17),null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/certificaatvanherkomst,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.certificaatvanherkomst,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geochemischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geochemischonderzoek,"Boring voor geochemisch onderzoek in het kader van certificaat van herkomst. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens disciplines D4 en D5 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,certificaatvanherkomst,"Boring voor geochemisch onderzoek in het kader van certificaat van herkomst. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens disciplines D4 en D5 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",Boring i.h.k.v. certificaat van herkomst,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geochemischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,https://data.bodemenondergrond.vlaanderen.be/doc/conceptscheme/erkenningstype,null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/drainage,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.drainage,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/drainagebemaling,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/drainagebemaling,Boring voor de aanleg van een drainage uitgevoerd voor het permanent of tijdelijk draineren van water.,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,drainage,Boring voor de aanleg van een drainage uitgevoerd voor het permanent of tijdelijk draineren van water.,Drainage,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/drainagebemaling,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,null,null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/drainagebemaling,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.drainagebemaling,null,null,Boring met als doel 'drainage en bemaling' uitgevoerd voor het permanent of tijdelijk draineren of verwijderen van water.,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,drainagebemaling,Boring met als doel 'drainage en bemaling' uitgevoerd voor het permanent of tijdelijk draineren of verwijderen van water.,Drainage en bemaling,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemaling|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemalingbodemsaneringgrondwaterverlaging|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemalingpermanentexploitatiegebouwen|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemalingpermanentexploitatieterreinen|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemalingpermanentexploitatietunnels|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemalingpermanentmijnverzakkingsgebieden|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemalingtijdelijkrealisatienutsvoorzieningen|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemalingtijdelijkrealisatiewerken|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/drainage,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,null,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemaling|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/drainage,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemaling|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemalingbodemsaneringgrondwaterverlaging|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemalingpermanentexploitatiegebouwen|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemalingpermanentexploitatieterreinen|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemalingpermanentexploitatietunnels|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemalingpermanentmijnverzakkingsgebieden|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemalingtijdelijkrealisatienutsvoorzieningen|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/bemalingtijdelijkrealisatiewerken|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/drainage,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/exploitatiediepegeothermie,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.exploitatiediepegeothermie,null,null,Boring met als doel 'exploitatie diepe geothermie' uitgevoerd voor de exploitatie of winning van warmte voor gebruik in diepe geothermie.,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,exploitatiediepegeothermie,Boring met als doel 'exploitatie diepe geothermie' uitgevoerd voor de exploitatie of winning van warmte voor gebruik in diepe geothermie.,Boring voor exploitatie van warmte voor gebruik in diepe geothermie,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mwinningsvergunningaardwarmte,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,null,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mwinningsvergunningaardwarmte,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mwinningsvergunningaardwarmte,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/exploitatieenergiebronnen,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.exploitatieenergiebronnen,null,null,Boring met als doel 'exploitatie energiebronnen' uitgevoerd voor de exploitatie of winning van energiebronnen.,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,exploitatieenergiebronnen,Boring met als doel 'exploitatie energiebronnen' uitgevoerd voor de exploitatie of winning van energiebronnen.,Boring voor exploitatie van energiebronnen,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mwinningsvergunningkoolwaterstoffen,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,https://data.bodemenondergrond.vlaanderen.be/doc/conceptscheme/erkenningstype|https://navigator.emis.vito.be/detail?woId=70343&woLang=nl&version=(versie%202025-04-17),https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mwinningsvergunningkoolwaterstoffen,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mwinningsvergunningkoolwaterstoffen,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/exploitatiemineralebronnen,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.exploitatiemineralebronnen,null,null,Boring met als doel 'exploitatie minerale bronnen' uitgevoerd voor de exploitatie of winning van minerale bronnen.,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,exploitatiemineralebronnen,Boring met als doel 'exploitatie minerale bronnen' uitgevoerd voor de exploitatie of winning van minerale bronnen.,Boring voor exploitatie van minerale bronnen,null,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,null,null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/exploratiediepegeothermie,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.exploratiediepegeothermie,null,null,Boring met als doel 'exploratie diepe geothermie' voor onderzoek naar de beschikbaarheid van warmte voor gebruik in diepe geothermie.,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,exploratiediepegeothermie,Boring met als doel 'exploratie diepe geothermie' voor onderzoek naar de beschikbaarheid van warmte voor gebruik in diepe geothermie.,Boring voor exploratie van warmte voor gebruik in diepe geothermie,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mopsporingsvergunningaardwarmte,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,null,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mopsporingsvergunningaardwarmte,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mopsporingsvergunningaardwarmte,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/exploratieenergiebronnen,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.exploratieenergiebronnen,null,null,Boring met als doel 'exploratie energiebronnen' uitgevoerd voor onderzoek naar de beschikbaarheid van energie bronnen.,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,exploratieenergiebronnen,Boring met als doel 'exploratie energiebronnen' uitgevoerd voor onderzoek naar de beschikbaarheid van energie bronnen.,Boring voor exploratie van energiebronnen,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mopsporingsvergunningkoolwaterstoffen,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,null,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mopsporingsvergunningkoolwaterstoffen,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mopsporingsvergunningkoolwaterstoffen,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/exploratiemineralebronnen,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.exploratiemineralebronnen,null,null,Boring met als doel 'exploratie minerale bronnen' uitgevoerd voor onderzoek naar de beschikbaarheid van minerale bronnen.,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,exploratiemineralebronnen,Boring met als doel 'exploratie minerale bronnen' uitgevoerd voor onderzoek naar de beschikbaarheid van minerale bronnen.,Boring voor exploratie van minerale bronnen,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/prospectiedelfstoffen,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,null,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/prospectiedelfstoffen,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/prospectiedelfstoffen,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/exploratieondergrondseopslag,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.exploratieondergrondseopslag,null,null,Boring met als doel 'exploratie ondergrondse opslag'.,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,exploratieondergrondseopslag,Boring met als doel 'exploratie ondergrondse opslag'.,Boring voor exploratie van ondergrondse opslag,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mopsporingsvergunninggasopslag|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mopsporingsvergunningkoolstofdioxideopslag,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,null,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mopsporingsvergunninggasopslag|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mopsporingsvergunningkoolstofdioxideopslag,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mopsporingsvergunninggasopslag|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mopsporingsvergunningkoolstofdioxideopslag,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geochemischonderzoek,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.geochemischonderzoek,null,null,Boring met als doel 'geochemisch onderzoek' naar de geochemische eigenschappen van de (onder)grond en of van porositeitsvloeistoffen.,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,geochemischonderzoek,Boring met als doel 'geochemisch onderzoek' naar de geochemische eigenschappen van de (onder)grond en of van porositeitsvloeistoffen.,Boring voor geochemisch onderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/certificaatvanherkomst|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/verkennendgeochemischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,null,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/certificaatvanherkomst|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/verkennendgeochemischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/certificaatvanherkomst|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/verkennendgeochemischonderzoek,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geofysischonderzoek,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.geofysischonderzoek,null,null,Boring met als doel 'geofysisch onderzoek' naar de geofysische eigenschappen van de (onder)grond.,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,geofysischonderzoek,Boring met als doel 'geofysisch onderzoek' naar de geofysische eigenschappen van de (onder)grond.,Boring voor geofysisch onderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/seismischonderzoek|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/verkennendgeofysischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,null,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/seismischonderzoek|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/verkennendgeofysischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/seismischonderzoek|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/verkennendgeofysischonderzoek,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geologischonderzoek,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.geologischonderzoek,null,null,Boring met als doel 'geologisch onderzoek' naar de geologische opbouw van de (onder)grond.,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,geologischonderzoek,Boring met als doel 'geologisch onderzoek' naar de geologische opbouw van de (onder)grond.,Boring voor geologisch onderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mverkennendonderzoek|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geologischonderzoekhistorisch|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/verkennendgeologischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,null,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mverkennendonderzoek|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geologischonderzoekhistorisch|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/verkennendgeologischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/boringvanaf500mverkennendonderzoek|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geologischonderzoekhistorisch|https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/verkennendgeologischonderzoek,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geologischonderzoekhistorisch,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.geologischonderzoekhistorisch,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geologischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geologischonderzoek,Boring voor ingave van historisch geologisch onderzoek.,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,geologischonderzoekhistorisch,Boring voor ingave van historisch geologisch onderzoek.,Historische geologische boring,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geologischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,null,null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringanderinstrument,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.geotechnischeboringanderinstrument,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischonderzoek,"Boring met het plaatsen van een instrument anders dan een peilfilter, waterspanningsmeter, gronddrukmeter, inclinometer of extensometer voor geotechnisch onderzoek naar de fysische en mechanische eigenschappen en stabiliteit van de grond. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D3 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,geotechnischeboringanderinstrument,"Boring met het plaatsen van een instrument anders dan een peilfilter, waterspanningsmeter, gronddrukmeter, inclinometer of extensometer voor geotechnisch onderzoek naar de fysische en mechanische eigenschappen en stabiliteit van de grond. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D3 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",Geotechnische boring - ander instrumentarium,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,https://data.bodemenondergrond.vlaanderen.be/doc/conceptscheme/erkenningstype,null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringextensometer,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.geotechnischeboringextensometer,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischonderzoek,"Boring met het plaatsen van extensometers voor geotechnisch onderzoek naar de fysische en mechanische eigenschappen en stabiliteit van de grond. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D3 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,geotechnischeboringextensometer,"Boring met het plaatsen van extensometers voor geotechnisch onderzoek naar de fysische en mechanische eigenschappen en stabiliteit van de grond. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D3 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",Geotechnische boring - extensometers,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,https://data.bodemenondergrond.vlaanderen.be/doc/conceptscheme/erkenningstype,null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringgronddrukmeter,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.geotechnischeboringgronddrukmeter,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischonderzoek,"Boring met het plaatsen van gronddrukmeters voor geotechnisch onderzoek naar de fysische en mechanische eigenschappen en stabiliteit van de grond. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D3 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,geotechnischeboringgronddrukmeter,"Boring met het plaatsen van gronddrukmeters voor geotechnisch onderzoek naar de fysische en mechanische eigenschappen en stabiliteit van de grond. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D3 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",Geotechnische boring - gronddrukmeters,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,https://data.bodemenondergrond.vlaanderen.be/doc/conceptscheme/erkenningstype,null,null,null,null
https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischeboringinclinometer,http://www.w3.org/2004/02/skos/core#Concept,be.vlaanderen.bodemenondergrond.data.id.concept.boringtype.geotechnischeboringinclinometer,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischonderzoek,"Boring met het plaatsen van inclinometers voor geotechnisch onderzoek naar de fysische en mechanische eigenschappen en stabiliteit van de grond. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D3 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,geotechnischeboringinclinometer,"Boring met het plaatsen van inclinometers voor geotechnisch onderzoek naar de fysische en mechanische eigenschappen en stabiliteit van de grond. De boring wordt uitgevoerd door een boorbedrijf erkend voor boorwerkzaamheden volgens discipline D3 van de VLAREL-erkenning artikel 6, 7°, a) of valt onder bepaalde boorwerkzaamheden buiten het toepassingsgebied van deze disciplines.",Geotechnische boring - inclinometers,https://data.bodemenondergrond.vlaanderen.be/id/concept/boringtype/geotechnischonderzoek,https://data.bodemenondergrond.vlaanderen.be/id/conceptscheme/boringtype,https://data.bodemenondergrond.vlaanderen.be/doc/conceptscheme/erkenningstype,null,null,null,null
